5.279,0.477,4.556,0.900,1.200,0.400,0.010,1.000,5.589
5.437,0.599,4.460,0.900,1.200,0.400,0.010,1.000,5.789
5.584,0.734,4.374,0.900,1.200,0.400,0.010,1.000,5.989
5.720,0.879,4.298,0.900,1.200,0.400,0.010,1.000,6.188
5.845,1.036,4.245,0.900,1.200,0.400,0.010,1.000,6.388
5.959,1.200,4.270,0.900,1.200,0.400,0.010,1.000,6.588
6.063,1.369,4.367,0.900,1.200,0.400,0.010,1.000,6.787
6.160,1.543,4.528,0.900,1.200,0.400,0.010,1.000,6.987
6.254,1.719,4.676,0.900,1.200,0.400,0.010,1.000,7.186
6.344,1.896,4.810,0.900,1.200,0.400,0.010,1.000,7.386
6.430,2.075,4.931,0.900,1.200,0.400,0.010,1.000,7.586
6.512,2.257,5.041,0.900,1.200,0.400,0.010,1.000,7.785
6.589,2.444,5.111,0.900,1.200,0.400,0.010,1.000,7.985
6.657,2.629,5.143,0.900,2.000,0.300,0.010,2.000,8.185
6.719,2.819,5.158,0.900,2.000,0.300,0.010,2.000,8.384
6.774,3.013,5.167,0.900,2.000,0.300,0.010,2.000,8.584
6.821,3.205,5.173,0.900,2.000,0.300,0.010,2.000,8.783
6.861,3.402,5.188,0.900,2.000,0.300,0.010,2.000,8.983
6.894,3.599,5.211,0.900,2.000,0.300,0.010,2.000,9.183
6.920,3.796,5.246,0.900,2.000,0.300,0.010,2.000,9.382
6.940,3.996,5.297,0.900,2.000,0.300,0.010,2.000,9.582
6.954,4.194,5.361,0.900,2.000,0.300,0.010,2.000,9.782
6.964,4.394,5.434,0.900,2.000,0.300,0.010,2.000,9.981
6.970,4.593,5.501,0.900,2.000,0.300,0.010,2.000,10.181
6.973,4.793,5.562,0.900,2.000,0.300,0.010,2.000,10.380
6.975,4.993,5.619,0.900,2.000,0.300,0.010,2.000,10.580
6.975,5.192,5.671,0.900,2.000,0.300,0.010,2.000,10.780
6.975,5.392,5.719,0.900,2.000,0.300,0.010,2.000,10.979
6.975,5.592,5.764,0.900,2.000,0.300,0.010,2.000,11.179
6.974,5.791,5.805,0.900,2.000,0.300,0.010,2.000,11.379
6.974,5.991,5.842,0.900,2.000,0.300,0.010,2.000,11.578
6.973,6.191,5.877,0.900,2.000,0.300,0.010,2.000,11.778
6.973,6.391,5.910,0.900,2.000,0.300,0.010,2.000,11.977
6.973,6.590,5.940,0.900,2.000,0.300,0.010,2.000,12.177
6.972,6.791,5.967,0.900,2.000,0.300,0.010,2.000,12.377
6.973,6.990,5.993,0.900,2.000,0.300,0.010,2.000,12.576
6.973,7.190,5.677,0.900,2.000,0.300,0.010,2.000,12.776
6.974,7.390,5.090,0.900,2.000,0.300,0.010,2.000,12.976
6.974,7.588,4.541,0.800,1.000,0.300,0.010,3.000,13.175
6.970,7.790,4.134,0.800,1.000,0.300,0.010,3.000,13.375
6.956,7.989,3.846,0.800,1.000,0.300,0.010,3.000,13.574
6.924,8.184,3.657,0.800,1.000,0.300,0.010,3.000,13.774
6.867,8.377,3.536,0.800,1.000,0.300,0.010,3.000,13.974
6.785,8.558,3.410,0.800,1.000,0.300,0.010,3.000,14.173
6.675,8.724,3.300,0.800,1.000,0.300,0.010,3.000,14.373
6.543,8.873,3.286,0.800,1.000,0.300,0.010,3.000,14.573
6.393,9.004,3.370,0.800,1.000,0.300,0.010,3.000,14.772
6.225,9.110,3.292,0.800,1.000,0.300,0.010,3.000,14.972
6.042,9.187,3.175,0.800,1.000,0.300,0.010,3.000,15.171
5.847,9.231,3.077,0.800,1.000,0.300,0.010,3.000,15.371
5.648,9.238,3.008,0.900,1.500,0.200,0.010,4.000,15.571
5.452,9.206,2.927,0.900,1.500,0.200,0.010,4.000,15.770
5.266,9.133,2.853,0.900,1.500,0.200,0.010,4.000,15.970
5.098,9.026,2.855,0.900,1.500,0.200,0.010,4.000,16.170
4.948,8.895,3.033,0.900,1.500,0.200,0.010,4.000,16.369
4.809,8.750,3.344,0.900,1.500,0.200,0.010,4.000,16.569
4.678,8.600,3.633,0.900,1.500,0.200,0.010,4.000,16.768
4.551,8.447,3.882,0.900,1.500,0.200,0.010,4.000,16.968
4.426,8.290,4.100,0.900,1.500,0.200,0.010,4.000,17.168
4.306,8.131,4.293,0.900,1.500,0.200,0.010,4.000,17.367
4.187,7.970,4.465,1.000,2.000,0.300,0.010,5.000,17.567
4.071,7.808,4.620,1.000,2.000,0.300,0.010,5.000,17.767
3.955,7.644,4.759,1.000,2.000,0.300,0.010,5.000,17.966
3.839,7.482,4.884,1.000,2.000,0.300,0.010,5.000,18.166
3.722,7.320,4.998,1.000,2.000,0.300,0.010,5.000,18.365
3.602,7.160,5.102,1.000,2.000,0.300,0.010,5.000,18.565
3.479,7.003,5.197,1.000,2.000,0.300,0.010,5.000,18.765
3.353,6.849,5.284,1.000,2.000,0.300,0.010,5.000,18.964
3.223,6.698,5.363,1.000,2.000,0.300,0.010,5.000,19.164
3.090,6.548,5.436,1.000,2.000,0.300,0.010,5.000,19.364
2.954,6.402,5.502,1.000,2.000,0.300,0.010,5.000,19.563
2.816,6.258,5.564,1.000,2.000,0.300,0.010,5.000,19.763
2.676,6.116,5.620,1.000,2.000,0.300,0.010,5.000,19.962
2.534,5.975,5.672,1.000,2.000,0.300,0.010,5.000,20.162
2.391,5.837,5.720,1.000,2.000,0.300,0.010,5.000,20.362
2.246,5.699,5.765,1.000,2.000,0.300,0.010,5.000,20.561
2.100,5.563,5.806,1.000,2.000,0.300,0.010,5.000,20.761
1.953,5.428,5.843,1.000,2.000,0.300,0.010,5.000,20.961
1.805,5.294,5.878,1.000,2.000,0.300,0.010,5.000,21.160
1.657,5.161,5.910,1.000,2.000,0.300,0.010,5.000,21.360
1.508,5.028,5.940,1.000,2.000,0.300,0.010,5.000,21.559
1.358,4.897,5.968,1.000,2.000,0.300,0.010,5.000,21.759
1.206,4.767,5.994,1.000,2.000,0.300,0.010,5.000,21.959
1.054,4.639,6.017,1.000,2.000,0.300,0.010,5.000,22.158
0.898,4.513,6.032,1.000,2.000,0.300,0.010,5.000,22.358
0.739,4.392,5.988,1.000,2.000,0.300,0.010,5.000,22.558
0.577,4.276,5.900,1.000,2.000,0.300,0.010,5.000,22.757
0.410,4.166,5.811,1.000,2.000,0.300,0.010,5.000,22.957
0.240,4.062,5.738,1.000,2.000,0.300,0.010,5.000,23.156
0.067,3.960,5.781,1.000,2.000,0.300,0.010,5.000,23.356
-0.105,3.859,5.820,1.000,2.000,0.300,0.010,5.000,23.556
-0.276,3.756,5.648,1.000,2.000,0.300,0.010,5.000,23.755
-0.444,3.648,5.362,0.700,1.500,0.300,0.020,6.000,23.955
-0.607,3.532,5.129,0.700,1.500,0.300,0.020,6.000,24.155
-0.762,3.407,4.945,0.700,1.500,0.300,0.020,6.000,24.354
-0.909,3.271,4.779,0.700,1.500,0.300,0.020,6.000,24.554
-1.045,3.125,4.618,0.700,1.500,0.300,0.020,6.000,24.753
-1.168,2.968,4.457,0.700,1.500,0.300,0.020,6.000,24.953
-1.278,2.800,4.321,0.700,1.500,0.300,0.020,6.000,25.153
-1.372,2.625,4.224,0.700,1.500,0.300,0.020,6.000,25.352
-1.452,2.442,4.156,0.700,1.500,0.300,0.020,6.000,25.552
-1.516,2.251,4.122,0.700,1.500,0.300,0.020,6.000,25.752
-1.564,2.058,4.099,0.700,1.500,0.300,0.020,6.000,25.951
-1.594,1.863,4.071,0.700,1.500,0.300,0.020,6.000,26.151
-1.608,1.664,4.026,0.700,1.500,0.300,0.020,6.000,26.350
-1.602,1.465,3.964,0.800,1.500,0.200,0.000,7.000,26.550
-1.577,1.267,3.832,0.800,1.500,0.200,0.000,7.000,26.750
-1.528,1.075,3.696,0.800,1.500,0.200,0.000,7.000,26.949
-1.455,0.892,3.580,0.800,1.500,0.200,0.000,7.000,27.149
-1.357,0.718,3.490,0.800,1.500,0.200,0.000,7.000,27.349
-1.236,0.557,3.441,0.800,1.500,0.200,0.000,7.000,27.548
-1.095,0.415,3.397,0.800,1.500,0.200,0.000,7.000,27.748
-0.936,0.295,3.364,0.800,1.500,0.200,0.000,7.000,27.947
-0.761,0.197,3.365,0.800,1.500,0.200,0.000,7.000,28.147
-0.577,0.122,3.395,0.800,1.500,0.200,0.000,7.000,28.347
-0.385,0.068,3.485,1.000,2.000,0.300,0.010,0.000,28.546
-0.188,0.030,3.645,1.000,2.000,0.300,0.010,0.000,28.746
